0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4.0,1.5,1360.0,8100.0,1.5,0.0,0.0,3.0,7.0,1360.0,0.0,1962.0,0.0,47.4931,-122.305,1300.0,8100.0
3.0,1.0,1180.0,6947.0,1.0,0.0,0.0,4.0,7.0,1180.0,0.0,1968.0,0.0,47.4233,-122.177,1760.0,8657.0
4.0,3.0,2160.0,5200.0,1.0,0.0,0.0,3.0,7.0,1320.0,840.0,1978.0,0.0,47.3627,-122.091,1460.0,5144.0
3.0,1.75,2110.0,7129.0,1.0,0.0,0.0,3.0,8.0,1280.0,830.0,1982.0,0.0,47.7219,-122.102,1810.0,8674.0
4.0,2.5,2800.0,5000.0,2.0,0.0,0.0,3.0,9.0,2800.0,0.0,2006.0,0.0,47.3596,-122.036,2960.0,5092.0
4.0,2.75,1890.0,5240.0,1.0,0.0,0.0,3.0,7.0,980.0,910.0,1981.0,0.0,47.5528,-122.356,1600.0,5240.0
4.0,2.5,2720.0,4738.0,2.0,0.0,0.0,3.0,8.0,2720.0,0.0,2012.0,0.0,47.515,-121.869,2590.0,5740.0
3.0,1.5,1360.0,7488.0,1.0,0.0,0.0,4.0,7.0,1050.0,310.0,1975.0,0.0,47.3314,-122.275,1580.0,7508.0
3.0,2.5,1760.0,6477.0,2.0,0.0,0.0,4.0,8.0,1760.0,0.0,1986.0,0.0,47.3731,-122.172,1890.0,6800.0
3.0,1.75,1960.0,8136.0,1.0,0.0,0.0,3.0,7.0,980.0,980.0,1948.0,0.0,47.5208,-122.364,1070.0,7480.0
2.0,1.0,730.0,5040.0,1.0,0.0,0.0,3.0,6.0,730.0,0.0,1927.0,0.0,47.5387,-122.374,790.0,5040.0
2.0,1.0,1100.0,4010.0,1.5,0.0,0.0,5.0,6.0,1100.0,0.0,1920.0,0.0,47.5296,-122.351,980.0,4501.0
4.0,2.5,2920.0,32219.0,2.0,0.0,0.0,5.0,10.0,2920.0,0.0,1995.0,0.0,47.7439,-122.041,3420.0,37206.0
3.0,3.25,5480.0,57990.0,2.0,1.0,4.0,3.0,11.0,5480.0,0.0,1991.0,0.0,47.4558,-122.371,2500.0,22954.0
5.0,3.5,3740.0,5610.0,2.0,0.0,0.0,3.0,9.0,2860.0,880.0,2014.0,0.0,47.6764,-122.392,1520.0,4590.0
3.0,2.25,1410.0,1332.0,3.0,0.0,0.0,3.0,8.0,1410.0,0.0,2005.0,0.0,47.6916,-122.34,1430.0,1448.0
3.0,1.5,1730.0,6240.0,1.0,0.0,1.0,3.0,8.0,1000.0,730.0,1954.0,0.0,47.5282,-122.391,1620.0,6240.0
3.0,1.0,1300.0,7420.0,1.0,0.0,0.0,4.0,6.0,1300.0,0.0,1960.0,0.0,47.2899,-122.219,1250.0,7420.0
3.0,2.75,2680.0,20104.0,1.0,0.0,0.0,5.0,9.0,1820.0,860.0,1964.0,0.0,47.6304,-122.234,3060.0,19837.0
3.0,2.5,3680.0,13384.0,2.0,0.0,0.0,3.0,10.0,3680.0,0.0,1994.0,0.0,47.5484,-122.119,3600.0,11306.0
4.0,2.0,2970.0,52567.0,2.0,0.0,0.0,3.0,8.0,2970.0,0.0,1924.0,1985.0,47.7333,-122.128,3280.0,46676.0
4.0,2.5,3160.0,8281.0,2.0,0.0,0.0,4.0,9.0,3160.0,0.0,1995.0,0.0,47.6699,-122.195,3000.0,8281.0
5.0,4.5,3820.0,5750.0,2.0,0.0,3.0,3.0,9.0,2830.0,990.0,2000.0,0.0,47.5581,-122.385,1750.0,5750.0
4.0,1.75,2251.0,12731.0,1.0,0.0,1.0,4.0,8.0,1390.0,861.0,1957.0,0.0,47.3369,-122.32,2520.0,12539.0
3.0,1.75,1628.0,286355.0,1.0,0.0,0.0,3.0,7.0,1628.0,0.0,1996.0,0.0,47.2558,-122.122,1490.0,216344.0
3.0,1.5,990.0,4500.0,1.0,0.0,0.0,5.0,7.0,990.0,0.0,1948.0,0.0,47.6051,-122.298,1490.0,4000.0
3.0,2.5,2550.0,13458.0,2.0,0.0,0.0,3.0,9.0,2550.0,0.0,1990.0,0.0,47.5586,-122.121,3180.0,13458.0
3.0,1.0,1500.0,4000.0,1.0,0.0,0.0,3.0,6.0,900.0,600.0,1925.0,0.0,47.6921,-122.38,950.0,4000.0
3.0,1.0,1140.0,8800.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1972.0,0.0,47.2629,-122.275,1270.0,13560.0
4.0,1.5,1890.0,43560.0,1.0,0.0,0.0,4.0,8.0,1890.0,0.0,1974.0,0.0,47.3267,-122.166,2376.0,5820.0
3.0,2.5,2420.0,9592.0,2.0,0.0,0.0,3.0,8.0,1780.0,640.0,1993.0,0.0,47.5093,-122.153,2420.0,9145.0
3.0,3.5,3110.0,14872.0,1.0,0.0,0.0,3.0,10.0,3110.0,0.0,2003.0,0.0,47.6178,-122.209,3110.0,12433.0
4.0,1.5,1950.0,6300.0,1.5,0.0,1.0,3.0,7.0,1650.0,300.0,1944.0,0.0,47.6819,-122.271,1760.0,6300.0
3.0,1.75,2450.0,2691.0,2.0,0.0,0.0,3.0,8.0,1750.0,700.0,1915.0,0.0,47.6386,-122.36,1760.0,3573.0
2.0,1.0,1270.0,3700.0,1.5,0.0,0.0,3.0,7.0,1270.0,0.0,1909.0,0.0,47.5949,-122.307,1980.0,3200.0
3.0,1.5,1810.0,14400.0,1.0,0.0,0.0,4.0,7.0,1810.0,0.0,1954.0,0.0,47.2887,-122.269,1710.0,12000.0
5.0,3.75,5020.0,8694.0,2.0,0.0,1.0,3.0,12.0,3970.0,1050.0,2007.0,0.0,47.6146,-122.213,4190.0,11275.0
5.0,1.75,2320.0,8100.0,1.0,0.0,0.0,4.0,7.0,1160.0,1160.0,1956.0,0.0,47.4631,-122.341,1410.0,7271.0
3.0,1.0,1140.0,4500.0,1.0,0.0,0.0,3.0,6.0,840.0,300.0,1907.0,0.0,47.5897,-122.314,1150.0,3000.0
4.0,1.75,2060.0,9828.0,1.0,0.0,0.0,4.0,8.0,2060.0,0.0,1960.0,0.0,47.5867,-122.174,2260.0,9996.0
4.0,2.5,2280.0,7219.0,2.0,0.0,0.0,4.0,8.0,2280.0,0.0,1987.0,0.0,47.5719,-122.021,2240.0,7471.0
2.0,1.75,1290.0,1624.0,2.0,0.0,0.0,3.0,8.0,1290.0,0.0,2014.0,0.0,47.5171,-122.347,1410.0,1963.0
3.0,3.0,2260.0,1825.0,2.0,0.0,0.0,3.0,8.0,1660.0,600.0,2002.0,0.0,47.6108,-122.308,2260.0,1834.0
4.0,2.25,2170.0,4080.0,2.0,0.0,0.0,3.0,7.0,1920.0,250.0,1980.0,0.0,47.6124,-122.293,1890.0,4400.0
3.0,2.5,2760.0,9471.0,1.0,0.0,2.0,3.0,8.0,1760.0,1000.0,1956.0,0.0,47.676,-122.272,3040.0,6765.0
4.0,1.5,1780.0,14810.0,1.0,0.0,0.0,4.0,8.0,1180.0,600.0,1950.0,0.0,47.3581,-122.288,1450.0,6728.0
3.0,2.25,1650.0,3788.0,2.0,0.0,0.0,3.0,7.0,1650.0,0.0,1985.0,0.0,47.3908,-122.167,1510.0,3994.0
1.0,2.25,1940.0,2550.0,2.0,0.0,0.0,4.0,7.0,1100.0,840.0,1979.0,0.0,47.7313,-122.343,1580.0,5100.0
3.0,2.5,2870.0,7288.0,2.0,0.0,0.0,3.0,9.0,2870.0,0.0,2012.0,0.0,47.7745,-122.225,2870.0,5998.0
5.0,3.5,2660.0,6978.0,2.0,0.0,0.0,3.0,8.0,1980.0,680.0,1996.0,0.0,47.2631,-122.212,2220.0,7294.0
4.0,2.0,1700.0,6375.0,1.0,0.0,0.0,4.0,7.0,850.0,850.0,1950.0,0.0,47.6973,-122.295,1470.0,8360.0
4.0,2.5,2790.0,6538.0,2.0,0.0,0.0,3.0,9.0,2790.0,0.0,2003.0,0.0,47.5349,-122.066,2990.0,6538.0
3.0,2.5,2040.0,10033.0,1.0,0.0,0.0,4.0,8.0,1420.0,620.0,1974.0,0.0,47.6375,-122.173,2260.0,10115.0
4.0,2.0,1440.0,10800.0,1.0,0.0,0.0,4.0,7.0,1440.0,0.0,1967.0,0.0,47.3417,-122.283,1190.0,7380.0
3.0,2.5,2120.0,4512.0,2.0,0.0,0.0,3.0,8.0,2120.0,0.0,1988.0,0.0,47.75,-122.183,2000.0,4553.0
2.0,1.0,750.0,4000.0,1.0,0.0,0.0,4.0,6.0,750.0,0.0,1926.0,0.0,47.5547,-122.272,1120.0,5038.0
4.0,1.75,2020.0,7029.0,1.0,0.0,0.0,4.0,7.0,1430.0,590.0,1979.0,0.0,47.6983,-122.127,1780.0,7200.0
3.0,2.5,1790.0,6452.0,2.0,0.0,0.0,3.0,7.0,1790.0,0.0,2004.0,0.0,47.3841,-122.042,1610.0,3600.0
4.0,2.0,3160.0,11193.0,1.0,0.0,0.0,5.0,6.0,2410.0,750.0,1942.0,0.0,47.4937,-122.184,1020.0,5940.0
2.0,1.0,1570.0,4400.0,1.5,0.0,0.0,4.0,8.0,1570.0,0.0,1914.0,0.0,47.6112,-122.293,1850.0,4400.0
3.0,1.0,860.0,7467.0,1.0,0.0,0.0,3.0,6.0,860.0,0.0,1944.0,0.0,47.4947,-122.237,1280.0,7467.0
3.0,2.0,2930.0,29136.0,2.0,0.0,0.0,3.0,8.0,2240.0,690.0,1990.0,0.0,47.3102,-122.042,2110.0,29362.0
3.0,1.75,1830.0,12500.0,1.0,0.0,1.0,3.0,7.0,1200.0,630.0,1947.0,0.0,47.5087,-122.25,1830.0,7300.0
3.0,1.75,1560.0,104108.0,1.0,0.0,0.0,3.0,7.0,1250.0,310.0,1970.0,0.0,47.4016,-122.131,2000.0,110957.0
5.0,1.75,1320.0,38125.0,1.0,0.0,0.0,4.0,7.0,1120.0,200.0,1947.0,0.0,47.3937,-122.323,2360.0,15070.0
4.0,2.5,3030.0,7800.0,2.0,0.0,0.0,3.0,9.0,1580.0,1450.0,1991.0,0.0,47.689,-122.196,2840.0,7435.0
3.0,2.0,1540.0,3600.0,2.0,0.0,0.0,3.0,8.0,1540.0,0.0,1900.0,1988.0,47.6343,-122.283,2970.0,3600.0
4.0,1.5,2430.0,3600.0,2.5,0.0,0.0,3.0,8.0,2430.0,0.0,1980.0,0.0,47.6351,-122.285,2020.0,4800.0
3.0,1.5,2120.0,8448.0,1.0,0.0,0.0,3.0,7.0,1060.0,1060.0,1940.0,0.0,47.6438,-122.403,1620.0,7920.0
4.0,2.0,1700.0,6025.0,1.0,0.0,0.0,3.0,6.0,1700.0,0.0,1978.0,0.0,47.3029,-122.221,1320.0,5956.0
4.0,1.75,3720.0,8448.0,1.0,0.0,3.0,4.0,9.0,1960.0,1760.0,1947.0,0.0,47.6425,-122.406,2540.0,7064.0
3.0,1.0,990.0,8012.0,1.0,0.0,0.0,4.0,7.0,990.0,0.0,1966.0,0.0,47.4557,-122.181,1260.0,9060.0
3.0,2.75,2730.0,11936.0,2.0,0.0,2.0,3.0,8.0,1530.0,1200.0,1978.0,0.0,47.6987,-122.231,2810.0,12333.0
3.0,2.75,1310.0,7300.0,1.0,0.0,0.0,3.0,7.0,1310.0,0.0,1957.0,0.0,47.6016,-122.123,1310.0,7030.0
2.0,3.25,2700.0,3444.0,3.0,1.0,3.0,3.0,9.0,2700.0,0.0,1990.0,0.0,47.5684,-122.06,2710.0,3444.0
4.0,2.5,2400.0,10070.0,1.0,0.0,0.0,3.0,7.0,1510.0,890.0,1967.0,0.0,47.7104,-122.24,2030.0,9964.0
3.0,1.75,1990.0,6500.0,1.0,0.0,0.0,3.0,7.0,1090.0,900.0,1961.0,0.0,47.488,-122.221,2150.0,6500.0
4.0,2.25,2020.0,12500.0,2.0,0.0,0.0,2.0,8.0,2020.0,0.0,1966.0,0.0,47.5403,-122.175,1800.0,13175.0
3.0,2.5,1530.0,3984.0,2.0,0.0,0.0,3.0,8.0,1530.0,0.0,1995.0,0.0,47.569,-122.007,1720.0,4005.0
3.0,1.0,920.0,4429.0,1.0,0.0,0.0,3.0,7.0,920.0,0.0,1952.0,0.0,47.5369,-122.291,1320.0,7860.0
3.0,1.75,1290.0,8250.0,1.0,0.0,0.0,3.0,7.0,1290.0,0.0,1983.0,0.0,47.3353,-122.27,1410.0,7823.0
3.0,2.5,1370.0,1911.0,2.0,0.0,0.0,3.0,9.0,1370.0,0.0,1907.0,2011.0,47.6375,-122.354,1630.0,2090.0
3.0,2.5,1870.0,6821.0,2.0,0.0,0.0,3.0,7.0,1870.0,0.0,1989.0,0.0,47.3065,-122.358,1970.0,6821.0
4.0,2.0,2030.0,9300.0,1.0,0.0,0.0,4.0,8.0,2030.0,0.0,1976.0,0.0,47.6658,-122.149,1800.0,9018.0
4.0,2.25,2440.0,5000.0,2.0,0.0,0.0,3.0,7.0,2440.0,0.0,2007.0,0.0,47.5407,-121.89,2440.0,5212.0
3.0,1.75,1370.0,3300.0,2.0,0.0,0.0,5.0,7.0,1370.0,0.0,1927.0,0.0,47.6714,-122.32,1560.0,3927.0
3.0,1.5,1360.0,2030.0,3.0,0.0,0.0,3.0,8.0,1360.0,0.0,2008.0,0.0,47.6961,-122.349,1360.0,1167.0
3.0,2.0,2130.0,4000.0,2.0,0.0,0.0,3.0,7.0,2130.0,0.0,1908.0,0.0,47.6741,-122.323,2010.0,4000.0
4.0,3.0,2620.0,18362.0,1.0,0.0,0.0,4.0,8.0,1870.0,750.0,1956.0,0.0,47.5646,-122.184,2630.0,16792.0
4.0,2.75,1750.0,5080.0,1.5,0.0,0.0,3.0,8.0,1750.0,0.0,1903.0,0.0,47.6143,-122.305,1700.0,4572.0
3.0,2.5,2490.0,4540.0,2.5,0.0,0.0,3.0,8.0,2490.0,0.0,2012.0,0.0,47.5051,-122.155,2640.0,3844.0
4.0,2.0,1960.0,30480.0,1.0,0.0,2.0,4.0,7.0,1060.0,900.0,1972.0,0.0,47.1924,-121.988,1460.0,8914.0
6.0,1.75,2240.0,11180.0,2.0,0.0,0.0,4.0,7.0,2240.0,0.0,1955.0,0.0,47.42,-122.323,1590.0,7955.0
4.0,1.75,1660.0,8160.0,1.0,0.0,0.0,3.0,8.0,1660.0,0.0,1974.0,0.0,47.4483,-122.129,1800.0,7684.0
3.0,2.5,3040.0,7232.0,2.0,0.0,0.0,3.0,7.0,3040.0,0.0,2003.0,0.0,47.3355,-122.168,2760.0,6926.0
3.0,2.5,1780.0,4050.0,2.0,0.0,0.0,3.0,7.0,1780.0,0.0,2001.0,0.0,47.7346,-122.308,1571.0,4976.0
2.0,1.0,790.0,2640.0,1.0,0.0,0.0,3.0,7.0,790.0,0.0,1973.0,0.0,47.7351,-122.178,1310.0,2064.0
1.0,1.0,670.0,1800.0,1.0,0.0,0.0,5.0,6.0,670.0,0.0,1905.0,0.0,47.654,-122.35,1330.0,3360.0
3.0,1.75,1800.0,8462.0,1.0,0.0,0.0,3.0,8.0,1440.0,360.0,1978.0,0.0,47.6623,-122.141,2210.0,8436.0
4.0,2.5,1740.0,6000.0,1.0,0.0,0.0,4.0,7.0,1740.0,0.0,1952.0,0.0,47.5026,-122.236,1190.0,6000.0
4.0,2.25,3220.0,7700.0,2.0,0.0,0.0,4.0,8.0,3220.0,0.0,1976.0,0.0,47.3188,-122.38,2570.0,7700.0
5.0,3.0,2560.0,5445.0,1.5,0.0,0.0,4.0,7.0,1760.0,800.0,1927.0,0.0,47.5502,-122.311,1080.0,5445.0
4.0,2.5,3810.0,13579.0,2.0,0.0,0.0,3.0,10.0,3810.0,0.0,2003.0,0.0,47.6006,-122.153,3310.0,9270.0
4.0,2.5,3230.0,5899.0,2.0,0.0,0.0,3.0,8.0,3230.0,0.0,2012.0,0.0,47.515,-121.869,2720.0,5899.0
4.0,2.5,2020.0,32710.0,1.0,0.0,0.0,3.0,7.0,1070.0,950.0,1941.0,0.0,47.4969,-122.33,1340.0,17700.0
3.0,1.0,1150.0,8145.0,1.0,0.0,0.0,4.0,6.0,990.0,160.0,1932.0,0.0,47.7471,-122.317,1200.0,8145.0
2.0,1.5,1510.0,2001.0,2.0,0.0,0.0,4.0,8.0,1510.0,0.0,1985.0,0.0,47.6211,-122.153,1510.0,2055.0
3.0,2.5,2620.0,6842.0,2.0,0.0,0.0,3.0,7.0,2620.0,0.0,2002.0,0.0,47.6846,-122.037,2280.0,4800.0
4.0,4.5,5270.0,12195.0,2.0,1.0,4.0,3.0,11.0,3400.0,1870.0,1979.0,0.0,47.5696,-122.09,3390.0,9905.0
6.0,2.0,2400.0,7684.0,1.0,0.0,0.0,3.0,6.0,1200.0,1200.0,1932.0,2005.0,47.7705,-122.269,1290.0,9800.0
4.0,1.75,2290.0,7380.0,1.0,0.0,0.0,3.0,7.0,1390.0,900.0,1963.0,0.0,47.5034,-122.245,1170.0,7381.0
3.0,1.0,1220.0,20400.0,1.0,0.0,0.0,5.0,6.0,1220.0,0.0,1959.0,0.0,47.2063,-122.023,1640.0,53578.0
3.0,2.25,1400.0,11400.0,2.0,0.0,0.0,3.0,8.0,1400.0,0.0,1984.0,0.0,47.7428,-122.231,2180.0,9248.0
2.0,2.0,2160.0,35183.0,1.0,0.0,0.0,3.0,9.0,2160.0,0.0,1985.0,0.0,47.312,-122.115,2450.0,34992.0
3.0,1.75,1460.0,4000.0,1.0,0.0,2.0,4.0,7.0,730.0,730.0,1929.0,0.0,47.5768,-122.307,1360.0,4000.0
4.0,2.5,1700.0,6380.0,1.0,0.0,0.0,4.0,7.0,850.0,850.0,1940.0,0.0,47.6988,-122.319,1380.0,6380.0
3.0,1.75,2410.0,35236.0,1.0,0.0,0.0,3.0,8.0,2410.0,0.0,1980.0,2001.0,47.7651,-122.166,2110.0,16980.0
5.0,4.25,3970.0,4500.0,2.0,0.0,0.0,3.0,9.0,2860.0,1110.0,2004.0,0.0,47.5402,-122.069,3480.0,4500.0
4.0,1.5,1220.0,10580.0,1.0,0.0,0.0,3.0,7.0,1220.0,0.0,1965.0,0.0,47.6205,-122.116,1350.0,7800.0
4.0,2.25,2510.0,31584.0,2.0,0.0,0.0,4.0,9.0,2510.0,0.0,1979.0,0.0,47.6153,-122.054,2510.0,39221.0
3.0,3.0,2990.0,30869.0,2.0,0.0,0.0,3.0,10.0,2990.0,0.0,1951.0,2003.0,47.7602,-122.278,1750.0,15802.0
3.0,2.5,1590.0,3381.0,2.0,0.0,0.0,3.0,7.0,1590.0,0.0,2000.0,0.0,47.7344,-121.986,1820.0,3383.0
3.0,2.5,2500.0,7746.0,2.0,0.0,0.0,4.0,10.0,1910.0,590.0,1993.0,0.0,47.6393,-122.311,2480.0,5099.0
3.0,2.75,2015.0,16807.0,2.0,1.0,4.0,3.0,9.0,2015.0,0.0,2007.0,0.0,47.45,-122.377,1780.0,12310.0
3.0,1.0,1120.0,8321.0,1.0,0.0,0.0,4.0,6.0,1120.0,0.0,1941.0,1987.0,47.5631,-122.091,1980.0,8671.0
4.0,1.75,1620.0,4240.0,1.5,0.0,0.0,5.0,7.0,1620.0,0.0,1916.0,0.0,47.5746,-122.311,1450.0,4240.0
3.0,2.5,2190.0,7904.0,2.0,0.0,0.0,3.0,8.0,2190.0,0.0,1995.0,0.0,47.2617,-122.21,2190.0,7669.0
2.0,1.75,1090.0,4590.0,1.0,0.0,0.0,4.0,7.0,790.0,300.0,1915.0,0.0,47.6677,-122.324,1390.0,4080.0
3.0,1.75,1660.0,4800.0,1.0,0.0,0.0,3.0,7.0,960.0,700.0,1941.0,1996.0,47.5734,-122.412,1510.0,4800.0
4.0,2.5,2860.0,6600.0,2.0,0.0,0.0,3.0,9.0,2860.0,0.0,2000.0,0.0,47.6067,-122.017,2790.0,6723.0
3.0,2.0,2870.0,6360.0,1.5,0.0,1.0,4.0,8.0,1790.0,1080.0,1946.0,0.0,47.6813,-122.275,2310.0,6466.0
5.0,3.25,2800.0,3200.0,1.5,0.0,0.0,5.0,10.0,1910.0,890.0,1932.0,2002.0,47.6421,-122.35,2450.0,3500.0
2.0,1.75,930.0,7080.0,1.0,0.0,0.0,3.0,6.0,930.0,0.0,1923.0,2006.0,47.5224,-122.36,1100.0,7680.0
4.0,1.75,2460.0,5750.0,1.5,0.0,3.0,5.0,7.0,1620.0,840.0,1919.0,0.0,47.5601,-122.378,1760.0,4830.0
3.0,1.75,1730.0,18250.0,1.0,0.0,0.0,3.0,8.0,1730.0,0.0,1988.0,0.0,47.737,-122.201,2180.0,10027.0
4.0,2.5,2090.0,11645.0,1.0,0.0,0.0,3.0,7.0,1200.0,890.0,1962.0,0.0,47.4759,-122.299,1450.0,9481.0
5.0,1.75,1730.0,10368.0,1.0,0.0,0.0,5.0,7.0,1010.0,720.0,1963.0,0.0,47.5008,-122.162,1730.0,7728.0
4.0,2.75,3260.0,5335.0,2.0,0.0,0.0,3.0,9.0,3260.0,0.0,2003.0,0.0,47.5414,-121.864,3180.0,5438.0
4.0,2.75,2360.0,7716.0,1.0,0.0,0.0,3.0,7.0,1390.0,970.0,1978.0,0.0,47.7301,-122.223,2160.0,8794.0
4.0,2.5,2520.0,7253.0,2.0,0.0,0.0,3.0,9.0,2520.0,0.0,1990.0,0.0,47.5148,-122.159,2570.0,8359.0
5.0,2.0,1510.0,3000.0,2.0,0.0,0.0,3.0,6.0,1510.0,0.0,1983.0,0.0,47.6029,-122.304,1610.0,3600.0
4.0,2.5,1820.0,11325.0,1.0,0.0,0.0,3.0,8.0,1390.0,430.0,1976.0,0.0,47.4574,-122.361,1990.0,10802.0
3.0,2.5,1310.0,1294.0,2.0,0.0,0.0,3.0,8.0,1180.0,130.0,2008.0,0.0,47.5773,-122.409,1330.0,1265.0
3.0,1.75,1770.0,8235.0,1.0,0.0,0.0,3.0,7.0,1030.0,740.0,1960.0,0.0,47.4323,-122.328,1560.0,8918.0
4.0,2.25,1890.0,8549.0,1.0,0.0,0.0,3.0,8.0,1890.0,0.0,1967.0,0.0,47.6328,-122.117,1940.0,7210.0
3.0,1.75,1780.0,7567.0,1.0,0.0,0.0,3.0,7.0,1290.0,490.0,1980.0,0.0,47.7314,-122.225,1910.0,8645.0
3.0,1.0,1140.0,4200.0,2.0,0.0,0.0,4.0,7.0,1140.0,0.0,1904.0,0.0,47.6012,-122.296,1510.0,4000.0
5.0,3.0,2080.0,6150.0,1.0,0.0,0.0,3.0,7.0,1040.0,1040.0,1950.0,0.0,47.5707,-122.394,1420.0,6150.0
3.0,1.0,1130.0,7500.0,1.0,0.0,0.0,3.0,7.0,880.0,250.0,1947.0,0.0,47.6973,-122.389,2190.0,5250.0
9.0,3.0,2820.0,4480.0,2.0,0.0,0.0,3.0,7.0,1880.0,940.0,1918.0,0.0,47.6654,-122.307,2460.0,4400.0
3.0,2.5,1360.0,7293.0,2.0,0.0,0.0,3.0,8.0,1360.0,0.0,1988.0,0.0,47.3304,-122.302,1540.0,7353.0
5.0,3.0,4150.0,7500.0,2.5,0.0,4.0,5.0,11.0,3510.0,640.0,1909.0,0.0,47.6303,-122.362,2250.0,4050.0
4.0,3.5,3570.0,27699.0,2.0,0.0,0.0,3.0,11.0,3570.0,0.0,1990.0,0.0,47.7173,-122.098,3800.0,35880.0
2.0,1.0,840.0,7200.0,1.0,0.0,0.0,4.0,5.0,840.0,0.0,1907.0,0.0,47.3769,-122.237,1030.0,7200.0
3.0,1.75,2420.0,65501.0,2.0,0.0,1.0,3.0,8.0,2420.0,0.0,1984.0,0.0,47.6525,-122.087,2970.0,19036.0
3.0,1.75,1790.0,5120.0,1.0,0.0,0.0,4.0,6.0,940.0,850.0,1949.0,0.0,47.5277,-122.355,1160.0,5120.0
1.0,1.5,1010.0,5750.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1911.0,1948.0,47.5411,-122.392,1230.0,5750.0
3.0,1.0,1180.0,32214.0,1.0,0.0,0.0,3.0,7.0,1180.0,0.0,1952.0,0.0,47.3313,-122.198,2300.0,13714.0
2.0,1.75,1250.0,7029.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1986.0,0.0,47.6936,-122.186,1680.0,8470.0
3.0,2.0,1260.0,8092.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1986.0,0.0,47.3635,-122.054,1950.0,8092.0
3.0,2.0,2500.0,30056.0,1.0,0.0,0.0,5.0,8.0,1840.0,660.0,1954.0,0.0,47.4468,-122.337,2500.0,30000.0
4.0,2.5,1790.0,10584.0,1.0,0.0,0.0,4.0,7.0,1290.0,500.0,1981.0,0.0,47.4061,-122.188,1730.0,9120.0
2.0,1.75,1460.0,1500.0,2.0,0.0,0.0,3.0,8.0,1000.0,460.0,2008.0,0.0,47.6853,-122.356,1440.0,4120.0
4.0,3.25,3470.0,5222.0,2.0,0.0,0.0,3.0,10.0,2830.0,640.0,2005.0,0.0,47.6845,-122.209,3090.0,6758.0
4.0,3.5,3130.0,5000.0,3.0,0.0,0.0,3.0,10.0,3130.0,0.0,2014.0,0.0,47.5656,-122.403,1950.0,5152.0
3.0,2.0,1590.0,5009.0,2.0,0.0,0.0,4.0,6.0,1590.0,0.0,1985.0,0.0,47.7012,-122.322,1730.0,6380.0
2.0,1.0,710.0,1131.0,2.0,0.0,0.0,4.0,7.0,710.0,0.0,1943.0,0.0,47.6413,-122.329,1370.0,1173.0
3.0,3.0,2470.0,36445.0,2.0,0.0,0.0,4.0,8.0,2470.0,0.0,1980.0,0.0,47.4661,-121.997,2310.0,35350.0
3.0,2.5,1720.0,3600.0,2.0,0.0,0.0,3.0,7.0,1720.0,0.0,2010.0,0.0,47.6856,-122.013,1720.0,3600.0
3.0,1.0,1430.0,4240.0,1.5,0.0,0.0,3.0,7.0,1430.0,0.0,1924.0,0.0,47.6595,-122.337,1660.0,4240.0
2.0,1.0,930.0,5400.0,1.0,0.0,0.0,3.0,7.0,930.0,0.0,1952.0,0.0,47.6971,-122.372,1050.0,5400.0
2.0,1.0,720.0,4760.0,1.0,0.0,0.0,5.0,5.0,720.0,0.0,1942.0,0.0,47.496,-122.186,840.0,4760.0
5.0,2.75,2990.0,7200.0,2.0,0.0,0.0,3.0,8.0,2990.0,0.0,1997.0,0.0,47.4955,-122.16,2710.0,7620.0
4.0,2.5,2990.0,9374.0,2.0,0.0,0.0,3.0,9.0,2990.0,0.0,2003.0,0.0,47.6287,-122.024,2440.0,8711.0
3.0,3.25,3730.0,13264.0,2.0,0.0,0.0,3.0,9.0,3730.0,0.0,1989.0,0.0,47.7246,-122.059,3730.0,14933.0
4.0,2.75,3480.0,19991.0,2.0,0.0,2.0,4.0,10.0,2630.0,850.0,1979.0,0.0,47.6354,-122.214,3770.0,20271.0
3.0,1.75,2380.0,12681.0,1.0,0.0,0.0,1.0,6.0,1380.0,1000.0,1918.0,0.0,47.5294,-122.279,1720.0,6377.0
4.0,2.5,2798.0,4473.0,2.0,0.0,0.0,3.0,9.0,2798.0,0.0,2012.0,0.0,47.4295,-122.205,2358.0,4593.0
3.0,1.75,1470.0,6250.0,1.0,0.0,3.0,4.0,7.0,1070.0,400.0,1939.0,0.0,47.7394,-122.288,2630.0,7050.0
4.0,1.75,2020.0,8800.0,1.0,0.0,0.0,4.0,8.0,2020.0,0.0,1969.0,0.0,47.3202,-122.384,2320.0,8000.0
3.0,2.5,2220.0,2550.0,3.0,0.0,2.0,3.0,10.0,2220.0,0.0,1990.0,0.0,47.6963,-122.393,2200.0,5610.0
4.0,2.5,2963.0,5797.0,2.0,0.0,0.0,3.0,9.0,2963.0,0.0,2006.0,0.0,47.3831,-122.185,2665.0,6119.0
3.0,1.0,1480.0,6550.0,1.5,0.0,0.0,4.0,6.0,1480.0,0.0,1925.0,0.0,47.5498,-122.381,1200.0,6550.0
3.0,3.0,4040.0,7200.0,1.5,0.0,2.0,4.0,9.0,3340.0,700.0,1930.0,0.0,47.6288,-122.284,3450.0,10800.0
